25,26,27,26,22,17,16,15,14,12,12,10,13,11,10,11,10,9,9,8,10,10,10,9,10,10,10,10,10,10,10,9,11,12,14,11,11,10,12,11,10,11,13,14,16,21,22,18,15,13,12,10,12,11,10,10,9,8,8,9,9,9,9,8,8,7,9,9,10,8,8,8,7,8,8,7,9,8,8,8,9,8,8,8,10,10,9,8,9,8,10,8,10,8,8,7,7,6,9,7
23,27,29,24,22,19,15,16,15,14,13,11,12,13,9,10,11,10,11,8,8,9,8,9,9,9,8,11,10,10,10,10,11,13,14,13,12,10,13,12,13,12,13,19,22,33,32,25,19,14,12,11,11,12,10,11,9,9,8,7,9,8,7,7,8,8,8,9,9,9,9,8,7,7,8,8,8,9,9,9,7,8,8,10,9,9,8,9,9,8,6,9,7,6,7,7,7,8,8,9
23,26,28,25,23,18,16,16,16,15,14,11,12,11,11,9,10,9,9,11,10,8,9,9,10,9,9,10,9,10,10,10,11,17,16,16,16,14,15,12,14,13,14,17,25,36,35,26,19,14,11,13,13,12,12,12,10,10,9,9,8,8,8,7,9,8,11,8,9,7,8,7,7,8,8,7,9,8,9,8,9,7,8,9,9,8,10,9,8,9,8,8,8,8,8,8,8,8,9,8
23,25,26,26,21,20,18,18,16,16,13,14,12,9,10,11,10,10,10,10,9,10,8,10,10,10,10,9,10,11,11,12,16,28,32,31,25,20,20,16,18,16,14,16,18,26,26,22,17,17,14,15,15,15,13,12,10,9,10,8,8,9,8,8,9,9,9,8,9,7,8,8,7,8,8,7,9,8,9,8,8,9,8,10,9,9,9,10,10,9,8,8,8,7,7,7,6,8,8,8
25,23,24,24,24,20,18,15,17,15,14,12,12,12,9,9,10,10,10,9,10,9,10,10,10,9,10,11,10,9,11,16,31,48,66,54,38,30,23,20,19,18,17,12,12,16,16,18,22,22,18,17,18,17,15,12,11,10,9,10,10,8,8,8,9,9,8,7,8,8,8,8,8,7,7,7,7,8,8,8,10,9,9,10,10,9,9,7,10,9,8,8,7,8,9,7,8,8,7,8
27,25,26,22,23,22,18,17,16,14,13,12,10,9,9,9,10,10,10,9,9,10,10,12,11,9,11,9,11,10,10,17,38,77,93,90,65,49,31,21,19,17,15,13,11,13,16,22,30,32,25,21,18,15,12,10,10,11,10,10,10,9,9,9,8,9,8,7,7,8,7,8,8,7,6,7,8,7,8,8,9,9,8,9,9,8,8,9,8,8,8,7,7,8,9,8,7,8,7,8
26,23,28,24,24,18,17,15,14,13,11,11,11,10,10,10,10,10,10,9,11,10,11,11,9,10,10,9,9,10,11,17,38,66,89,90,88,66,44,24,19,15,15,12,11,14,18,29,47,52,39,26,18,14,12,11,10,10,10,10,9,8,8,8,9,9,8,8,8,7,8,6,9,8,6,6,8,8,8,7,8,9,8,8,8,9,9,8,8,9,9,7,8,8,8,9,8,6,7,8
23,24,29,28,27,20,17,14,13,12,11,13,9,10,10,10,12,10,10,11,9,11,12,10,11,11,9,11,9,10,10,15,22,40,57,74,83,75,48,26,18,13,12,13,12,14,19,35,53,63,51,34,18,15,12,12,10,11,10,10,9,8,6,9,7,9,8,8,7,8,7,9,8,7,8,8,8,9,9,8,9,10,8,9,9,9,8,8,8,9,7,8,10,9,10,7,9,9,9,7
18,22,31,32,29,20,18,14,13,12,12,12,13,11,12,10,11,10,10,10,11,12,13,11,9,11,9,9,10,11,11,13,18,25,45,60,64,56,42,24,18,13,12,13,12,13,18,31,48,60,54,37,23,17,13,12,11,10,10,11,10,9,7,8,8,9,7,8,9,8,8,7,7,8,8,8,8,7,9,8,9,8,9,8,10,9,9,8,8,7,9,7,10,9,10,9,8,7,8,7
16,24,30,32,30,23,15,14,14,11,13,12,11,13,10,10,12,11,10,10,12,13,15,14,12,10,10,11,9,11,10,12,16,29,45,57,54,46,31,20,16,14,12,14,12,15,17,21,33,45,51,45,31,19,14,12,11,9,8,10,10,10,9,8,9,7,10,8,7,9,7,9,8,8,8,8,7,9,9,9,9,9,9,9,8,9,8,9,8,9,7,9,9,11,9,9,8,8,8,9
18,23,35,33,32,22,19,16,14,12,14,14,12,11,11,11,11,11,10,10,13,13,16,14,12,12,11,10,10,9,10,11,16,26,36,46,45,35,26,16,14,14,12,12,12,14,14,18,26,43,53,47,34,22,14,10,10,10,10,9,10,10,9,8,9,7,9,8,7,7,9,7,7,8,9,8,7,8,9,8,9,9,9,9,8,9,7,8,9,8,9,9,10,10,9,8,7,7,8,8
21,35,45,44,37,26,19,17,15,14,13,13,13,11,11,11,10,11,10,11,11,13,15,15,13,10,10,9,9,10,12,12,14,18,23,28,27,23,19,15,13,12,12,12,12,13,12,15,26,39,47,45,33,20,14,10,11,10,10,10,8,9,9,8,9,8,8,8,7,9,7,8,7,7,8,7,8,9,8,10,9,9,8,9,9,9,8,9,8,9,9,9,8,7,8,9,7,9,9,9
34,55,75,69,54,35,25,19,15,15,14,13,14,12,12,11,12,12,12,11,11,12,13,11,12,10,9,8,9,10,12,13,12,14,15,13,14,13,13,12,12,12,13,12,12,13,11,14,21,28,33,30,23,16,12,10,10,10,10,10,10,9,9,10,7,7,9,7,8,7,7,7,9,8,8,9,9,9,9,9,8,8,8,9,8,9,9,7,9,9,9,9,9,9,8,8,9,8,9,8
46,86,109,106,79,51,30,22,16,14,14,13,12,14,12,14,16,15,12,11,12,11,11,11,12,9,9,10,10,11,12,11,11,11,13,11,11,12,10,11,12,14,12,14,13,13,12,13,14,19,16,16,12,14,10,9,9,11,10,10,10,9,8,10,9,8,7,9,8,8,7,8,7,8,9,8,9,9,8,8,8,7,8,9,7,10,10,9,8,10,9,9,9,9,8,8,8,8,8,9
50,93,130,133,108,64,40,25,20,17,16,14,13,12,14,14,18,17,15,12,12,11,12,10,11,9,10,11,12,13,13,11,12,10,11,12,12,12,12,11,12,16,20,16,16,13,11,10,12,13,11,11,10,10,10,10,11,10,10,10,10,10,10,9,9,8,9,7,9,8,8,7,8,9,8,9,8,8,8,9,9,9,10,8,9,9,8,7,9,9,9,8,9,8,9,8,8,7,8,9
