9,9,8,8,8,8,8,8,7,9,6,8,10,9,9,8,8,7,9,7,8,8,9,8,9,10,10,11,16,24,35,37,33,22,14,10,7,6,7,8,7,8,7,6,8,7,7,8,8,7,10,12,14,16,14,11,10,11,11,10,13,14,18,20,28,31,31,27,20,25,35,44,44,38,28,25,34,46,52,45,37,36,39,37,35,40,57,74,73,54,37,25,19,13,12,12,11,13,10,12
8,8,8,9,8,5,8,7,6,9,7,7,9,7,9,9,8,8,9,7,10,8,9,10,8,10,10,13,14,25,34,35,28,19,12,8,9,8,7,6,7,8,8,8,7,7,8,8,7,8,11,19,22,20,16,11,11,12,10,11,12,14,14,22,27,35,35,30,26,35,47,59,49,38,26,26,34,41,42,35,31,40,42,42,37,45,68,83,79,60,38,23,15,12,14,12,12,11,11,12
7,7,7,8,7,8,8,8,8,8,6,7,9,6,8,9,10,10,9,8,8,8,10,8,8,9,12,10,16,21,30,29,22,16,13,9,7,8,7,7,8,6,7,7,8,9,8,7,8,10,16,23,24,20,16,13,13,12,12,12,13,14,17,23,34,43,47,40,39,45,54,56,46,33,24,21,29,28,29,30,38,47,53,45,43,51,73,85,79,57,36,23,14,13,12,12,11,11,11,11
7,9,7,8,7,8,7,7,7,8,7,8,8,9,8,9,9,10,8,9,9,7,9,7,10,10,9,13,14,18,20,21,18,16,10,8,8,8,7,6,7,8,8,7,7,7,6,8,9,12,14,21,21,18,15,15,13,13,15,13,12,15,18,26,36,53,54,51,40,41,42,43,33,24,18,17,18,20,21,34,53,64,60,51,45,54,72,77,71,49,29,20,17,14,13,12,11,11,13,10
6,8,8,8,8,8,7,8,8,8,8,8,8,7,8,8,8,12,8,10,8,9,10,8,9,9,10,10,12,13,15,18,15,11,10,8,8,9,8,9,9,8,8,7,6,9,8,7,8,11,14,17,14,14,14,12,15,15,17,16,13,16,21,30,43,53,57,47,35,27,28,26,22,17,15,14,14,16,22,43,67,76,67,51,51,61,68,62,54,38,29,21,17,14,13,13,12,11,13,12
9,8,8,9,8,7,9,9,7,7,7,8,7,9,7,8,9,10,10,9,10,8,7,8,8,8,9,10,11,14,14,15,12,12,8,9,8,10,11,11,12,10,8,8,7,7,7,8,8,10,10,11,11,11,11,12,14,17,16,16,16,21,31,37,46,45,45,31,25,19,17,18,15,15,14,13,13,19,23,42,61,67,58,52,53,57,55,49,40,36,30,24,17,15,12,13,13,11,12,12
8,8,8,7,7,7,7,8,9,8,8,6,9,8,8,9,9,10,10,9,9,9,8,8,8,8,7,10,10,12,13,14,13,10,10,9,10,14,15,16,12,9,9,8,8,7,8,9,8,8,9,9,11,11,9,12,13,14,14,15,18,27,38,43,43,36,32,22,16,15,15,14,15,15,15,15,16,16,24,36,47,53,47,42,45,43,40,34,35,36,32,22,18,15,15,15,15,14,15,13
8,9,7,7,8,9,7,9,8,8,7,7,9,9,8,10,10,12,9,9,9,9,7,9,8,7,9,10,12,11,12,13,12,11,7,9,12,15,16,17,12,10,8,10,8,8,8,8,7,9,8,9,9,10,10,10,13,13,11,14,19,29,37,42,33,25,19,16,13,13,13,16,19,20,20,20,17,18,20,24,31,35,32,31,33,33,27,33,32,39,28,23,19,18,17,22,20,23,18,15
8,8,8,8,7,8,8,8,8,7,8,8,7,8,9,8,10,8,11,8,8,7,7,8,7,9,8,9,11,13,14,12,11,11,11,10,14,17,16,15,11,8,9,8,8,8,8,7,9,8,8,9,9,9,8,9,10,11,10,13,18,28,34,31,25,18,15,11,13,13,15,24,31,32,27,23,19,16,19,18,21,19,21,21,20,20,23,25,33,32,27,21,22,20,22,30,33,30,27,20
7,8,7,8,9,9,8,9,9,7,7,7,8,8,9,10,10,9,9,9,7,7,8,7,8,9,8,10,10,12,12,11,11,11,12,13,13,15,13,12,9,9,8,7,8,8,8,10,8,7,7,8,8,8,8,7,9,11,9,10,16,21,21,22,17,14,12,12,11,15,24,36,43,44,35,30,25,21,16,13,14,14,13,14,15,15,17,20,25,28,25,24,24,26,31,40,41,42,33,22
7,7,8,8,9,8,8,8,8,9,6,7,9,9,8,8,9,9,10,8,8,7,7,6,7,8,9,10,12,10,11,11,10,10,12,13,14,11,11,11,8,8,8,8,8,7,8,8,7,8,8,9,9,9,10,8,10,10,9,11,12,14,16,13,14,11,11,10,11,18,30,42,56,49,47,41,28,19,13,12,11,12,13,10,12,13,14,16,19,23,24,24,25,25,36,44,45,41,31,22
7,8,8,9,8,9,8,9,7,6,7,7,7,7,9,8,8,8,9,8,8,8,7,7,7,8,7,9,10,11,11,12,12,12,13,13,13,10,10,8,9,8,8,8,10,7,8,7,7,7,8,8,8,9,9,8,9,10,8,10,8,10,11,11,11,9,10,13,13,19,27,45,47,50,48,40,29,19,13,13,10,11,11,10,11,12,12,15,18,20,20,21,26,30,35,40,38,34,28,19
8,8,8,7,9,7,9,9,7,7,6,7,8,7,9,8,9,8,10,7,8,7,8,7,8,8,8,10,10,11,12,12,12,11,13,14,10,9,10,10,9,10,9,8,7,8,8,7,8,8,7,9,8,8,9,8,8,9,9,9,10,8,11,10,10,10,10,11,13,17,24,33,38,45,41,37,27,18,13,11,10,10,12,12,12,11,14,14,17,17,16,19,24,27,31,30,30,25,20,16
8,8,8,9,8,9,8,8,7,7,8,7,8,8,9,10,8,8,7,9,7,7,7,7,7,9,8,10,11,12,10,11,13,12,12,12,12,11,9,9,8,9,7,7,8,7,7,7,7,7,8,8,8,8,9,8,8,9,7,9,8,9,9,10,8,11,10,12,12,15,20,27,29,32,31,27,20,15,11,11,11,12,11,11,13,13,15,15,15,16,15,15,17,24,21,21,22,17,15,15
9,9,8,7,8,9,7,9,8,7,7,8,9,9,9,8,8,9,9,7,6,7,7,9,9,8,11,11,11,10,11,11,10,12,11,11,10,9,8,8,8,9,9,10,8,8,10,7,7,9,7,8,8,8,8,9,8,9,8,8,8,9,10,10,9,10,10,10,12,12,15,17,19,22,22,19,17,14,12,12,11,12,13,13,16,18,18,16,14,14,11,15,15,15,16,15,16,15,15,13
