28,27,30,27,23,20,18,18,14,14,14,13,12,14,13,12,13,12,14,13,14,12,14,12,14,11,12,12,11,12,10,10,12,11,10,10,12,12,12,11,12,10,13,13,11,11,13,13,15,22,29,35,30,23,15,13,13,12,12,12,12,10,11,11,10,12,10,9,9,9,9,9,8,8,10,8,9,9,10,9,8,8,8,9,8,8,10,9,9,10,10,9,9,8,8,7,9,8,8,8
31,28,30,25,21,21,16,16,15,14,15,14,12,13,12,12,13,12,11,12,11,13,13,12,12,11,11,10,10,12,11,12,11,10,11,13,13,16,14,12,12,12,11,13,13,14,12,13,14,14,18,20,19,15,14,13,12,12,14,12,13,13,10,10,10,9,11,10,9,9,9,9,9,10,9,10,10,11,10,10,9,9,9,8,9,9,9,9,9,8,9,10,9,8,7,9,7,9,9,9
31,30,30,27,25,19,18,18,16,14,13,13,12,12,12,12,12,12,12,12,12,11,13,13,12,11,12,12,13,11,12,12,12,11,13,14,17,19,16,14,13,13,12,13,15,15,14,13,14,13,13,13,13,13,11,13,13,14,16,16,14,13,11,9,9,10,11,9,9,10,9,8,8,8,10,9,10,11,11,9,9,9,8,8,7,9,9,10,8,8,8,10,8,8,8,10,9,8,9,9
34,33,30,28,23,20,19,17,14,14,14,12,12,11,13,12,11,12,13,12,11,12,12,12,11,12,11,11,9,12,12,12,12,13,14,13,19,20,17,14,12,15,15,15,15,16,15,14,14,13,12,11,11,11,11,12,12,12,14,16,16,13,12,11,10,10,10,10,9,9,10,9,9,8,10,9,9,9,9,7,8,9,8,8,8,8,9,8,8,9,8,8,7,8,8,9,8,9,8,10
38,35,34,27,23,22,19,16,16,15,14,13,13,13,13,11,11,11,13,11,11,11,12,12,13,12,12,13,11,12,14,15,15,15,16,16,17,17,15,14,17,16,18,20,25,23,20,17,15,13,11,12,12,9,11,12,11,12,12,13,13,12,10,10,8,9,10,10,10,9,7,9,10,9,9,9,10,10,9,8,8,7,8,8,9,8,7,9,9,8,9,10,9,9,8,9,8,9,9,7
39,36,35,28,25,21,20,18,16,15,14,12,13,13,12,12,13,11,11,13,13,13,12,11,13,13,12,11,13,14,16,21,18,17,17,19,18,16,14,14,15,20,27,42,47,48,35,28,18,15,11,11,12,13,9,12,12,12,10,9,10,9,9,10,10,10,9,8,9,10,9,9,9,9,9,10,9,9,8,8,8,9,9,8,7,9,7,10,9,8,9,9,9,8,8,8,7,9,9,9
39,40,34,29,27,20,20,16,18,14,15,13,13,12,13,12,11,11,11,11,13,11,13,13,13,14,12,15,16,19,22,24,26,21,18,15,16,14,13,13,17,25,41,50,66,63,53,38,26,17,14,10,12,11,11,11,10,11,11,11,11,10,10,9,9,9,10,10,9,9,10,9,8,9,9,10,9,11,8,9,9,7,8,8,7,8,7,10,8,10,9,9,10,8,8,9,9,8,10,9
35,38,35,30,24,20,18,16,15,15,14,14,15,12,13,12,11,12,10,11,12,12,13,13,14,13,14,13,16,22,31,40,33,26,18,15,12,13,12,13,18,26,39,50,58,62,58,51,39,26,18,14,11,12,10,11,10,11,10,10,9,10,11,9,10,11,9,11,10,11,9,9,8,8,9,11,9,10,10,9,8,9,9,8,8,9,8,9,9,9,9,8,10,9,8,8,9,9,8,9
40,45,38,31,25,22,18,17,17,16,15,13,15,14,12,11,12,10,12,12,12,11,12,12,14,13,14,16,19,25,37,45,41,25,18,15,12,11,13,14,15,23,28,36,38,41,53,59,54,40,24,15,12,12,10,9,10,10,9,10,10,9,9,9,10,9,10,9,9,10,9,8,8,8,9,9,9,8,9,8,8,7,9,9,8,8,8,9,8,10,8,9,9,7,8,8,8,8,8,8
40,41,39,34,26,23,19,19,18,15,13,14,13,14,11,12,11,13,11,11,11,12,11,11,12,14,16,19,21,28,40,50,46,31,18,16,14,14,11,13,16,18,20,22,22,28,38,53,56,45,27,17,10,11,10,10,9,10,9,9,8,10,8,9,9,9,8,8,8,8,7,9,9,8,8,9,7,9,7,9,8,8,7,10,8,9,9,8,8,9,9,8,8,7,6,8,8,6,8,9
