12,13,12,11,11,10,11,11,12,12,11,9,9,10,8,9,10,8,8,8,6,7,8,8,7,7,8,8,7,7,8,7,8,7,9,9,8,8,9,8,8,7,7,7,9,8,8,7,8,7,8,9,8,7,7,7,7,8,8,10,11,21,39,58,63,53,40,22,14,9,7,7,8,9,8,8,8,7,7,8,8,9,10,7,9,9,8,9,9,8,9,9,8,8,8,8,9,10,10,12
16,15,14,13,10,13,13,15,14,17,13,10,10,9,10,10,8,8,7,7,7,7,7,8,8,8,8,7,7,8,6,8,7,8,8,9,9,8,7,8,7,9,7,7,8,8,7,7,7,9,7,8,8,7,6,8,7,10,8,8,11,18,29,41,41,36,21,14,11,10,7,8,8,7,7,7,8,9,7,10,9,10,10,11,10,10,9,9,9,10,8,6,8,8,7,9,10,10,13,18
30,29,24,15,14,13,12,17,24,26,20,13,12,11,8,8,8,8,7,6,8,7,9,8,7,8,7,7,7,6,7,7,8,8,7,8,7,7,7,7,7,7,8,9,8,7,8,7,8,8,9,8,9,7,8,7,10,9,9,10,11,14,15,20,20,19,15,11,10,8,9,10,7,8,8,7,9,8,9,9,10,12,16,16,17,14,10,9,8,7,9,8,9,7,7,8,9,11,19,31
47,46,33,20,13,12,15,28,39,43,34,21,13,11,8,8,9,8,7,7,8,9,8,9,7,7,6,6,6,6,7,7,8,8,8,8,7,9,8,8,7,7,8,8,8,7,7,8,8,8,7,7,9,9,8,8,9,8,8,11,9,7,10,10,10,10,10,10,9,8,8,7,8,7,7,8,7,8,8,9,10,14,19,24,23,18,13,10,9,7,7,9,8,9,7,8,7,11,20,40
44,44,33,19,12,13,25,47,70,68,51,28,14,8,7,8,8,9,8,7,8,8,8,9,8,7,7,7,7,7,8,9,9,9,8,7,8,7,8,7,7,8,7,8,8,7,7,8,8,8,9,9,10,7,9,8,8,9,8,8,8,8,8,9,10,8,10,8,9,9,8,8,7,7,7,8,9,9,8,8,11,14,24,25,24,17,12,10,8,8,7,7,7,9,8,8,10,10,17,28
26,26,21,15,13,20,37,68,81,72,52,27,13,10,8,9,9,7,8,9,9,10,9,9,8,7,9,7,7,7,8,10,10,9,9,8,8,8,8,7,8,8,7,8,7,8,7,8,8,8,9,8,8,9,8,10,8,8,8,8,7,10,9,9,9,8,8,9,7,7,7,8,8,8,8,8,8,9,9,10,12,14,19,20,18,14,11,9,7,8,7,7,7,9,9,9,11,10,10,12
14,15,15,14,15,24,49,70,78,58,38,19,14,11,9,9,8,9,9,8,8,10,9,8,8,8,7,6,7,8,9,9,9,8,7,8,8,8,7,6,7,8,7,7,7,7,7,8,8,8,8,7,9,8,8,10,9,8,9,9,8,8,9,8,8,9,9,9,7,7,7,7,7,7,8,9,7,9,10,12,13,15,14,13,12,11,11,11,7,8,6,8,9,8,10,8,9,10,8,10
11,14,14,13,15,25,40,56,50,38,20,15,10,10,10,7,9,8,8,9,9,10,10,8,8,8,6,7,7,10,8,9,9,9,8,8,8,7,8,7,8,7,8,7,7,8,7,7,7,9,8,8,8,8,8,8,8,9,9,9,7,9,8,8,9,7,8,7,7,8,5,7,8,7,7,7,11,11,9,12,12,15,14,11,9,11,9,9,8,9,7,9,8,8,7,9,8,9,9,9
12,13,14,13,13,15,22,27,27,20,17,12,11,10,9,8,8,8,8,9,10,10,10,8,8,8,7,7,7,8,10,10,9,9,9,9,10,8,7,8,7,7,7,7,8,8,7,8,7,6,8,8,8,9,7,8,8,8,9,8,8,8,8,9,8,8,7,7,7,7,7,7,7,8,8,9,8,10,10,11,14,14,13,10,9,9,9,9,8,9,9,8,8,8,9,8,8,8,8,8
9,11,10,11,11,10,10,14,11,13,13,12,10,10,8,9,10,9,9,8,9,9,10,9,8,9,7,7,7,10,11,10,10,8,9,10,8,8,8,8,7,9,8,8,8,7,7,8,7,7,7,9,8,8,7,8,9,9,8,8,8,8,6,9,8,8,6,6,8,7,7,9,7,8,8,7,7,9,9,10,10,13,10,9,9,9,8,10,7,7,8,9,8,9,9,8,9,9,7,8
9,10,10,8,7,8,9,10,10,11,12,12,10,10,9,11,9,10,9,8,11,7,8,7,8,7,8,8,8,9,12,12,9,10,9,9,9,9,9,7,8,7,7,7,8,7,8,7,8,7,8,6,9,7,8,8,8,9,9,9,8,7,9,8,8,8,8,7,6,7,6,6,7,9,7,7,8,8,9,8,9,8,8,9,9,7,7,8,9,7,10,10,10,8,10,8,7,7,8,9
